name,lat,lng,address
魏嘉宏皮膚科診所,25.0619729,121.5431066,臺北市中山區民權東路三段72號(實際營業:一層、二層)

美麗晶華診所,25.058401,121.523121,臺北市中山區中山北路二段81之2號(實際營業樓層:一層、二層、三層)

葛萊美診所,25.0518864,121.5290448,臺北市中山區南京東路二段26號2樓、3樓、4樓

南京愛爾麗診所,25.0518001,121.5320013,臺北市中山區南京東路二段100號2樓

孕醫診所,25.0604699,121.5328567,臺北市中山區松江路318號2樓

虎林診所,25.0618768,121.5235343,臺北市中山區中山北路2段137巷1號5樓之26

李宜霖診所,25.0806297,121.5610988,臺北市中山區植福路296號、298號、308號3樓之5

民生展欣眼科診所,25.0574171,121.5437078,臺北市中山區民生東路三段92號

麗星診所,25.0605366,121.5375571,臺北市中山區建國北路二段135號7樓

進安身心診所,25.082043,121.548621,臺北市中山區北安路593號、593號地下

名瑿醫美診所,25.0598613,121.5329503,臺北市中山區松江路276號3樓

全人健康診所,25.0659281,121.5220624,臺北市中山區中山北路三段38號2樓

瑞醫時尚醫美診所,25.0535077,121.5437491,臺北市中山區復興北路164號3樓

賦真妍皮膚專科診所,25.0474465,121.5428068,臺北市中山區八德路2段315號(1樓及2樓)、317號(1樓及2樓)、319號(1樓及2樓)

元和雅整形外科診所,25.0530335,121.5332594,臺北市中山區松江路125號2樓、2樓之1

明錦生髮植髮診所,25.0522472,121.5305805,臺北市中山區南京東路二路62號7樓

AR進階鼻美學時尚診所,25.051887,121.5288485,臺北市中山區南京東路二段20號7樓之1至之5

繼承婦產科診所,25.0598613,121.5329503,臺北市中山區松江路276號5樓及5樓之1

晨曦生活診所,25.0541329,121.5333496,臺北市中山區松江路131之3號

中山璀璨診所,25.0526741,121.521433,臺北市中山區南京西路1之2號（實際營業地址：五層）

金時診所,25.0817608,121.5531421,臺北市中山區敬業二路69巷20號1樓

台北佐登微爾醫美診所,25.0628576,121.539393,臺北市中山區民權東路1段48號(1樓、2樓、2樓之1)、50號(1樓)

龍江固?診所,25.0661331,121.5408497,臺北市中山區龍江路360號1樓

欣莘時尚美學診所,25.048801,121.525604,臺北市中山區長安東路2段63號2樓、63號2樓之1

?新診所,25.064324,121.5365628,臺北市中山區建國北路三段42號5樓、6樓

肌優谷診所,25.0406854,121.5436421,臺北市中山區復興南路一段三十四號二樓

鄭紹隆整形外科診所,25.0521951,121.5253519,臺北市中山區南京東路一段二十四號五樓

民生承安診所,25.0573857,121.5434991,臺北市中山區民生東路3段90號1樓、2樓

萌髮診所,25.0523129,121.537779,臺北市中山區南京東路三段21號8樓

李久恆整形外科診所,25.0520545,121.5228988,臺北市中山區南京東路一段2號6樓

雅得麗生活診所,25.0534074,121.5228489,臺北市中山區中山北路二段33號3樓

青山診所,25.0601629,121.525422,臺北市中山區林森北路432號2樓之3

春泉診所,25.0582852,121.5246901,臺北市中山區民生東路一段25號2樓

宇康復健科診所,25.0544239,121.542664,臺北市中山區長春路368號2樓

明誠診所,25.0600344,121.5431882,臺北市中山區錦州街446號

微風整形外科診所,25.0452041,121.5436508,臺北市中山區復興南路一段52號

至誠整形外科診所,25.0530346,121.5351839,臺北市中山區伊通街87巷3號

澄心診所,25.0574884,121.522613,臺北市中山區中山北路二段82號2樓

高固?診所,25.082687,121.548768,臺北市中山區北安路613號、595巷1號地下一層

宏仁診所,25.0486327,121.5307873,臺北市中山區長安東路二段17號

莊宇龍診所,25.08373,121.549022,臺北市中山區北安路637號

創健診所,25.0608676,121.543924,臺北市中山區復興北路378號地下一層

長春耳鼻喉科診所,25.0578233,121.5311877,臺北市中山區民生東路二段110號

采醫漾麗診所,25.064395,121.5254515,臺北市中山區林森北路556號2樓

魅力必緹診所,25.068247,121.5231709,臺北市中山區中山北路三段57號2樓

英爵醫美診所,25.0795314,121.5561574,臺北市中山區敬業三路153號及155號

綺麗嘉美型診所,25.0605578,121.5333647,臺北市中山區松江路338號(實際營業樓層:2、3樓)

旭恩復健科診所,25.0493162,121.5437528,臺北市中山區復興北路38號2樓

楊菘宇整形外科診所,25.0525721,121.5223384,臺北市中山區中山北路二段2號5樓

愛鄰診所,25.0796785,121.5460818,臺北市中山區北安路520之1號

佳禾骨科診所,25.0575681,121.5211421,臺北市中山區民生西路54號3樓

思雲診所,25.0616425,121.5238508,臺北市中山區中山北路二段137巷10號、地下室

怡仁診所,25.052522,121.5228567,臺北市中山區中山北路1段82號5樓

四季花妍整形診所,25.054799,121.5236267,臺北市中山區長春路16號5樓

星光整形外科診所,25.051807,121.5273834,臺北市中山區南京東路一段138號3樓

黃偉俐診所,25.0497733,121.5230089,臺北市中山區天津街37號2樓

黃雅芬兒童心智診所,25.0527429,121.521138,臺北市中山區南京西路5之1號12樓之1

中山民權王耳鼻喉科診所,25.0633405,121.5222607,臺北市中山區中山北路二段166號之2

信安診所,25.0576674,121.5219274,臺北市中山區民生西路24號3樓

興安診所,25.0573857,121.5434991,臺北市中山區民生東路3段90號2樓、9 0號2樓之3

恆麗美型診所,25.0599177,121.5335406,臺北市中山區松江路273號3樓

聚英視光眼科診所,25.0619975,121.5421699,臺北市中山區民權東路3段54、56號及56號4樓之1

農安診所,25.0647653,121.5284609,臺北市中山區農安街62號

瀚仕診所,25.0648154,121.5334936,臺北市中山區松江路369號2樓

京硯皮膚科診所,25.0545913,121.5375352,臺北市中山區長春路210號1樓、212號(1樓)、212之1號(1樓)、212之2號(1樓)

杏慈診所,25.061987,121.5350233,臺北市中山區民權東路二段152巷2之1號

微煦心靈診所,25.0539095,121.5234885,臺北市中山區中山北路二段39巷6號2樓之1

慶生診所,25.0645842,121.5257974,臺北市中山區林森北路561號2樓之7及之8

曼都整形外科診所,25.0517741,121.5310315,臺北市中山區南京東路2段76號7樓

施宏男復健科診所,25.0549882,121.5328354,臺北市中山區松江路158號3樓、3樓之1

長安診所,25.0470832,121.5412407,臺北市中山區八德路2段259號（1樓、2樓）

康心美婦診所,25.064863,121.5244136,臺北市中山區農安街14號2樓、雙城街17之4號2樓

哲民診所,25.065891,121.5399356,臺北市中山區龍江路356巷24號

群英楊麗珍黃景昱皮膚科診所,25.0519944,121.5239689,臺北市中山區南京東路一段36號3樓

美無極美學診所,25.080293,121.5552073,臺北市中山區樂群二路103號、105號

達特琳醫美診所,25.0521105,121.5423538,臺北市中山區南京東路三段195號3樓

耘康復健科診所,25.0616446,121.543564,臺北市中山區復興北路402巷8弄2號

元林診所,25.0611164,121.5305551,臺北市中山區吉林路239號3樓、239號3樓之1

晴光診所,25.0642894,121.5254986,臺北市中山區林森北路556號

喜悅健康診所,25.0544008,121.5403996,臺北市中山區龍江路152號地下一層、152號地下一層之2

安康復健科診所,25.048712,121.5327217,臺北市中山區松江路54號2樓

聖和骨外科診所,25.0647008,121.5320055,臺北市中山區農安街138之1號、140號

陳博光教授診所,25.0485946,121.5305251,臺北市中山區長安東路二段1號1樓、2樓

雙連婦產科小兒科診所,25.0576741,121.52181,臺北市中山區民生西路30號4樓

榮星診所,25.0606057,121.5406317,臺北市中山區龍江路272號 (實際營業地址:1樓、地下一層)及274號 (實際營業地址:1樓)  

好美醫美診所,25.0526129,121.521369,臺北市中山區南京西路5之1號6樓

惟?診所,25.0821734,121.5482884,臺北市中山區北安路595巷1號地下一層

優視眼科診所,25.0579079,121.5240759,臺北市中山區民生東路一段30號2樓

臺北市立聯合醫院附設中山門診部,25.0643857,121.5336551,臺北市中山區松江路３６７號１樓

國防部醫務組診所,25.0833822,121.5425245,臺北市中山區北安路409號

長榮海運股份有限公司醫務室,25.0576341,121.5341734,臺北市中山區民生東路二段１６６號７樓

生泉婦產科診所,25.0579151,121.524257,臺北市中山區民生東路一段30號3、4、5樓

陳?輝診所,25.0581019,121.531288,臺北市中山區民生東路二段１０３號

曾婦產科診所,25.0486072,121.5306494,臺北市中山區長安東路二段11之1號〈實際營業場所在一樓〉

陳家庭醫學科診所,25.0634736,121.531077,臺北市中山區吉林路３１５巷１８號

黃中豪婦產科診所,25.0577593,121.5303372,臺北市中山區吉林路１３１號２Ｆ

賴國良婦產科診所,25.0603771,121.5221329,臺北市中山區錦西街１之５號

李堯?內兒科診所,25.0628451,121.5291191,臺北市中山區民權東路二段２３號

趙素芳婦產科診所,25.0484027,121.5375491,臺北市中山區長安東路二段一七八之六號二樓

木生婦幼診所,25.0483088,121.5345306,臺北市中山區長安東路二段90號1-4樓、88號4樓

富生婦產科診所,25.0588201,121.5303615,臺北市中山區吉林路１５７號

葉小兒科診所,25.054887,121.538813,臺北市中山區長春路２２７號

柏泉內科小兒科診所,25.0818547,121.5476181,臺北市中山區北安路５９５巷２０弄５號

歐婦產科診所,25.0578382,121.5305175,臺北市中山區民生東路二段８０號

楊光榮嗓音耳鼻喉科診所,25.0623309,121.530808,臺北市中山區民權東路二段56號(實際開業地址：1樓及2樓)

王三郎婦產科診所,25.0633405,121.5222607,臺北市中山區中山北路二段166號之2

吳輝明婦產科診所,25.0548122,121.5265707,臺北市中山區長春路７８號２Ｆ

李義男婦產科診所,25.0573631,121.5230488,臺北市中山區中山北路二段７１號４樓

輝雄診所,25.0615088,121.5300898,臺北市中山區吉林路300號1、2、3、4樓302號 1、2、3、4樓

林錦祥耳鼻喉科診所,25.0644963,121.5412329,臺北市中山區五常街９１號１樓

周賢章耳鼻喉科診所,25.0612437,121.5209305,臺北市中山區天祥路２６號

楊錦標神經科診所,25.057679,121.5219454,臺北市中山區民生西路24號5樓

北安聯合診所,25.081027,121.548298,臺北市中山區北安路569之2號 569之3號  569之4號 569之1號二 樓 569之2號二 樓 569之3號二 樓 569之4號二 樓  

陳世澤內科診所,25.0609826,121.5406557,臺北市中山區龍江路２８４－１號

宗北內科診所,25.0576678,121.5219287,臺北市中山區民生西路24號2樓

世珍婦產診所,25.0500444,121.5404197,臺北市中山區朱崙街四十六號

中山實美整形外科診所,25.0601517,121.5226648,臺北市中山區中山北路二段１０６之２號４樓

東方整形外科診所,25.0508652,121.521874,臺北市中山區中山北路一段１２２號２樓

德美診所,25.0796593,121.5428669,臺北市中山區北安路五九六號一樓

英政耳鼻喉科診所,25.0485921,121.5407869,臺北市中山區長安東路二段１６９之9號

蔡仁雨皮膚科診所,25.0516911,121.5403417,臺北市中山區南京東路三段１１８號３樓

瑞光眼科診所,25.052423,121.5242417,臺北市中山區南京東路一段25號、25號2樓

鄭志誠小兒科診所,25.0580554,121.5255237,臺北市中山區民生東路一段八號

黃大倫婦產科診所,25.0484123,121.5369391,臺北市中山區長安東路二段一三一之三號一樓二樓

潘外科內科診所,25.0549202,121.5313339,臺北市中山區長春路135之1號2樓

王俊民皮膚科診所,25.0583949,121.5332105,臺北市中山區松江路一二七之一號三樓

蔡國賢耳鼻喉科診所,25.0482694,121.5353877,臺北市中山區長安東路二段108之2號(1樓)

全安診所,25.0610945,121.5209464,臺北市中山區天祥路20號

登彩整形外科診所,25.0567701,121.5221981,臺北市中山區中山北路二段62巷5號1樓

光華家醫科診所,25.049564,121.521914,臺北市中山區長安東路2段33號1樓

劉雲祥診所,25.0592395,121.5405937,臺北市中山區龍江路２４６號

晏安診所,25.0484076,121.5429385,臺北市中山區長安東路二段１８９號之６

劉宣彥診所,25.0514067,121.5347865,臺北市中山區伊通街十七之四號

池明仁整形外科診所,25.0582028,121.5238142,臺北市中山區民生東路一段13號5樓

芯慈耳鼻喉科診所,25.0545123,121.5426208,臺北市中山區長春路364號

陳正熹耳鼻喉科診所,25.0640822,121.5232788,臺北市中山區雙城街１０巷１８號１樓

如田診所,25.0579557,121.5325847,臺北市中山區民生東路二段一二八號一樓

鼎廬診所,25.061917,121.5249922,臺北市中山區中山北路二段１３７巷３７號１樓

蔡瓊瑤眼科診所,25.0593816,121.5410652,臺北市中山區龍江路２７１巷６號

長春眼科聯合診所,25.0545099,121.5364688,臺北市中山區建國北路二段６６號

德容聯合診所,25.059889,121.5303846,臺北市中山區吉林路197號、197號2樓

王宗前診所,25.0597219,121.5300445,臺北市中山區吉林路２５０號

大直診所,25.081997,121.5483261,臺北市中山區北安路595巷2弄2號(1樓及地下層)、6號1樓

正恩耳鼻喉科診所,25.0603445,121.53861,臺北市中山區錦州街321號

龍江小兒科診所,25.0552348,121.5407302,臺北市中山區龍江路１８１－１號１樓

晉宏診所,25.0658617,121.5416857,臺北市中山區復興北路５１４巷５６號１樓

大直復健科診所,25.0836576,121.5499025,臺北市中山區北安路630巷25弄16號

寧康聯合診所,25.0564722,121.5406726,臺北市中山區龍江路209巷6之1號

宏林診所,25.0577417,121.5223787,臺北市中山區民生西路6號、6號2樓、6號2樓之1

吳振力診所,25.0547596,121.5362689,臺北市中山區長春路三０九號

慶恩小兒科診所,25.0581536,121.5302038,臺北市中山區吉林路一一七號

敦北諾貝爾診所,25.0484076,121.5429385,臺北市中山區長安東路二段189號2樓之2

南京小岩井診所,25.052654,121.5468459,臺北市松山區南京東路3段303巷8弄6號1樓

嬌妮美診所,25.0517827,121.5575876,臺北市松山區南京東路5段3號9樓

佳利安診所,25.0517827,121.5575876,臺北市松山區南京東路3段305號8樓

安德森整形外科診所,25.060227,121.5446271,臺北市松山區復興北路337號3樓

立健美診所,25.0618134,121.5461211,臺北市松山區民權東路3段130號1樓

宸曜診所,25.054444,121.5504691,臺北市松山區敦化北路155巷8號1、2樓

芯橙診所,25.049947,121.544284,臺北市松山區復興北路33號6樓

守葳診所,25.0517827,121.5575876,臺北市松山區南京東路3段256巷46號1、2樓

馥之美診所,25.0536922,121.5457712,臺北市松山區慶城街24之1號5樓

蘭瑞診所,25.0463858,121.5494894,臺北市松山區敦化南路1段25號3樓

君綺國際診所,25.0463662,121.5492971,臺北市松山區敦化南路1段25號2樓

麗得醫美整形外科診所,25.0518217,121.5574544,臺北市松山區南京東路5段1號5樓

南京安澐診所,25.0544256,121.5650519,臺北市松山區健康路303號(1樓)

韓后國際健康醫美診所,25.0508349,121.5443306,臺北市松山區復興北路69號10樓

微醫未來美學診所,25.0513046,121.5632848,臺北市松山區南京東路5段166、168號11樓

畇力診所,25.060923,121.564603,臺北市松山區富錦街512號1樓

姿晨健康美學診所,25.0579964,121.5444505,臺北市松山區民生東路3段101號2樓、2樓之1及2樓之2

尚安診所,25.0596758,121.5444275,臺北市松山區復興北路331號4樓

長庚醫療財團法人長庚診所,25.0563135,121.5464214,臺北市松山區民生東路三段130巷9號2、3、4樓

李士虹皮膚科診所,25.0620546,121.5444437,臺北市松山區民權東路3段136號3樓之1

富樂診所,25.0547646,121.5494174,臺北市松山區敦化北路167號1樓A區

光一診所,25.0465607,121.5532226,臺北市松山區延吉街22巷1號1樓

景賀醫美診所,25.0523351,121.5572186,臺北市松山區光復北路125號1樓

泛亞皮膚科整形外科診所,25.0500341,121.5442703,臺北市松山區復興北路35號4樓

?眼明眼科診所,25.052019,121.546978,臺北市松山區南京東路三段309號2樓

松原復健診所,25.0551967,121.5555173,臺北市松山區光復北路206號

佳德診所,25.0528417,121.5527813,臺北市松山區健康路18號、18之1號1樓及地下1層

安德復復健專科診所,25.0585565,121.55534,臺北市松山區光復北路181號地下二層

景賀診所,25.0587907,121.5592798,臺北市松山區民生東路5段85號

弘光耳鼻喉科診所,25.058252,121.553279,臺北市松山區民生東路四段117號

蘋果樹醫美診所,25.0520187,121.5469781,臺北市松山區南京東路三段309號3樓

何兆芬健康診所,25.0519891,121.5509295,臺北市松山區南京東路四段47號2樓

金贊診所,25.0514457,121.5539402,臺北市松山區南京東路四段66號2樓、寧安街68巷25號2樓

生昇復健專科診所,25.0558938,121.5634132,臺北市松山區三民路39號

美人魚時尚婦產科診所,25.0519493,121.5475002,臺北市松山區南京東路三段331號9樓

聯青診所,25.0513858,121.5531382,臺北市松山區南京東路4段16號5樓

立悅皮膚科診所,25.0512896,121.5598367,臺北市松山區南京東路五段46號4樓

鈞賀診所,25.0607013,121.5624036,臺北市松山區富錦街462號

美仕媞時尚醫美診所,25.0610008,121.5477426,臺北市松山區敦化北路244巷33號1樓

新心診所,25.0502133,121.5603301,臺北市松山區光復北路11巷63號

李政洋身心診所,25.0565204,121.5639373,臺北市松山區三民路84號

佳家美學診所,25.053686,121.5443,臺北市松山區復興北路145號3樓

松山大愛眼科診所,25.051596,121.565594,臺北市松山區南京東路五段269號1、2、3樓

臻品絕色診所,25.0562288,121.5454609,臺北市松山區興安街157號

極光美學診所,25.0520627,121.5505823,臺北市松山區南京東路四段25號2樓

尚志塾遠絡診所,25.051283,121.556704,臺北市松山區南京東路四段164號3樓之1 

?悅診所,25.0516627,121.5627237,臺北市松山區南京東路5段163之1號(1、2樓)

延壽耳鼻喉科診所,25.0570975,121.5651399,臺北市松山區延壽街113號

髮王植髮診所,25.0533915,121.5450706,臺北市松山區慶城街21之3號3樓

達特邱診所,25.0477751,121.5454141,臺北市松山區八德路二段350號2樓

澄東耳鼻喉科診所,25.0558234,121.5635727,臺北市松山區三民路37號

W頂尖醫美診所,25.0516038,121.5451729,臺北市松山區南京東路三段270號4樓

悠適復健科診所,25.0501018,121.5602783,臺北市松山區光復北路11巷65號1樓、67號1樓

欣悅超美診所,25.0510506,121.544235,臺北市松山區復興北路73號3樓

聖光眼科診所,25.0518017,121.5563892,臺北市松山區南京東路四段181、183號

康活診所,25.0598244,121.5444186,臺北市松山區復興北路333號5樓

駿昂耳鼻喉科診所,25.0483727,121.5464319,臺北市松山區八德路2段395號1樓及397號1樓

樂康診所,25.0482365,121.5569255,臺北市松山區八德路三段 221之1號

佑家診所,25.0482471,121.5571364,臺北市松山區八德路三段233號

安兒康小兒專科診所,25.0537434,121.5485637,臺北市松山區敦化北路116號、118號、118號2樓

南京光澤診所,25.0512569,121.5627442,臺北市松山區南京東路五段154號2樓、156號2樓

原邑診所,25.0550891,121.5681571,臺北市松山區健康路325巷6弄21號

妍棠美學診所,25.0537034,121.5512808,臺北市松山區敦化北路145巷49號

傑尼斯時尚醫美整形外科診所,25.051002,121.5657026,臺北市松山區南京東路五段230號3樓之7、3樓之8

泰安親親家庭診所,25.0508774,121.5580243,臺北市松山區光復北路97號

恩緹悠活時尚診所,25.0536922,121.5457712,臺北市松山區慶城街24號4樓

弘宇診所,25.0619656,121.5479179,臺北市松山區民權東路3段160巷2之6號(1樓)

佑達骨科診所,25.0518371,121.5543299,臺北市松山區南京東路4段95號1樓

朱家庭醫學科診所,25.0455985,121.5521416,臺北市松山區八德路3段12巷57弄39之1號1樓

康健診所,25.0468097,121.5535908,臺北市松山區延吉街9之4號(1樓)及11號2樓

吉祥預防醫學診所,25.0525879,121.5472609,臺北市松山區南京東路三段303巷6弄9號1樓

名悅時尚診所,25.0517827,121.5575876,臺北市松山區南京東路3段259號9樓

宥全診所,25.058766,121.565008,臺北市松山區民生東路5段216號1樓

依定美時尚診所,25.0480934,121.5496295,臺北市松山區八德路3段2號2樓

聯欣診所,25.0513858,121.5531382,臺北市松山區南京東路4段16號5樓

全煜耳鼻喉科診所,25.0510506,121.544235,臺北市松山區復興北路73號2樓

瑞麗嘉健康美學慶中診所,25.0517827,121.5575876,臺北市松山區南京東路3段259號5樓

禾玥醫學診所,25.0517827,121.5575876,臺北市松山區南京東路3段269巷6號1樓

麥茵茲美形診所,25.0517245,121.5595642,臺北市松山區南京東路5段71號2樓之3、2樓之4及3樓之5

恆美學診所,25.0514933,121.5537291,臺北市松山區南京東路4段56號2樓

髮立現診所,25.0593603,121.5459494,臺北市松山區民生東路3段113巷6弄3號1樓

耀渼麗醫學美容診所,25.0517827,121.5575876,臺北市松山區南京東路3段259號4樓

佳思優醫美整形診所,25.0504507,121.5485399,臺北市松山區敦化北路8號1樓(1、2層)

臺北市立聯合醫院附設松山門診部,25.0496778,121.5773136,臺北市松山區八德路4段694號(1樓)

交通部民用航空局航空醫務中心,25.0635684,121.5572775,臺北市松山區敦化北路405巷123弄10號

榮恩耳鼻喉科小兒科聯合診所,25.0511463,121.5664497,臺北市松山區南京東路五段２５８號

林聰賢婦產科診所,25.0493495,121.5677794,臺北市松山區八德路四段３４５號２Ｆ

劉內兒科診所,25.058492,121.5621561,臺北市松山區民生東路五段148號、148之1號

趙耳鼻喉科診所,25.0502069,121.5753548,臺北市松山區八德路四段６４９號一樓

康明哲小兒科內科診所,25.0606612,121.5641039,臺北市松山區三民路１３６巷１５號

松山內兒科診所,25.0490717,121.5650851,臺北市松山區八德路四段２５５號

王俊彰耳鼻喉科診所,25.0584542,121.5559419,臺北市松山區民生東路五段１７號

林志聖眼科診所,25.0606859,121.563413,臺北市松山區三民路１４０號

張芳杰內兒科診所,25.0581589,121.5617476,臺北市松山區民生東路五段１３８巷７號

高國隆婦產科診所,25.0490714,121.5652132,臺北市松山區八德路四段257號2樓

陳大昕耳鼻喉科診所,25.0484012,121.5608082,臺北市松山區八德路四段１００號

吳耳鼻喉科診所,25.0580615,121.5630693,臺北市松山區三民路１１３巷１－１號

陳炳堅內科診所,25.056826,121.560329,臺北市松山區延壽街３２７號

康瑞耳鼻喉科診所,25.0479657,121.5549519,臺北市松山區八德路三段154號1樓

吳慶南內科診所,25.0585503,121.5616507,臺北市松山區民生東路五段１３８巷１號

華南小兒科診所,25.0460006,121.5526904,臺北市松山區延吉街３０巷１５號

江建中診所,25.0492066,121.5659324,臺北市松山區八德路4段285號1樓

尚群眼科診所,25.0518532,121.5586416,臺北市松山區南京東路五段４３號１樓

民生翁耳鼻喉科診所,25.0583391,121.5590738,臺北市松山區民生東路五段78號1樓

江崇萍小兒科診所,25.0523388,121.5643544,臺北市松山區南京東路五段２５１巷２４弄２７號

安德聯合診所,25.0480759,121.551944,臺北市松山區八德路三段３４號４樓及１２樓

安成診所,25.0611222,121.5640367,臺北市松山區富錦街４９７號

美佳皮膚科診所,25.0479204,121.5553084,臺北市松山區八德路三段１６４號２樓

傅眼科診所,25.047923,121.5548001,臺北市松山區八德路三段156號3樓

王貞乃皮膚科診所,25.0568712,121.5525439,臺北市松山區民生東路四段80巷6弄7號

王躬仁診所,25.0600984,121.5606214,臺北市松山區新中街１２之３號１樓

車參薇小兒科診所,25.0481423,121.5562397,臺北市松山區八德路三段195號１樓

洪小兒科診所,25.0480887,121.5646853,臺北市松山區市民大道五段１６５號１樓

方一強眼科診所,25.058174,121.552371,臺北市松山區民生東路四段１０１號２樓

趙彥宇邱慧嫻皮膚科聯合診所,25.052626,121.544857,臺北市松山區慶城街8之1號3樓及8號3樓

京華皮膚科診所,25.048069,121.5574924,臺北市松山區八德路三段238號

英爵聯合診所,25.0517827,121.5575876,臺北市松山區南京東路3段331號2樓

閎新耳鼻喉科皮膚科聯合診所,25.0480562,121.5511626,臺北市松山區八德路三段20之2號

完全優整合醫學診所,25.0525829,121.5473448,臺北市松山區南京東路三段303巷6弄11號

日聖眼科診所,25.0598043,121.5603321,臺北市松山區新中街３５號

正風復健科診所,25.0527659,121.5571867,臺北市松山區光復北路133及135號1樓

大家好診所,25.0565565,121.5531009,臺北市松山區民生東路四段８０巷１１弄２號１樓

湘豐診所,25.053636,121.5494,臺北市松山區敦化北路１４１號５樓

蔡恭禮內兒科診所,25.0593624,121.5659984,臺北市松山區新東街28號之2

林忠志診所,25.0524924,121.5658521,臺北市松山區南京東路五段291巷20弄3之3號

王世興醫師診所,25.0504036,121.5777702,臺北市松山區八德路四段10號

詹前俊小兒科診所,25.0588966,121.5600439,臺北市松山區民生東路五段１０５號

周玄文診所,25.0601787,121.5476798,臺北市松山區民權東路三段１６０巷１９弄６號

余內科診所,25.0498846,121.5749513,臺北市松山區八德路四段６４６號

雷湘安皮膚科診所,25.0564932,121.5626364,臺北市松山區三民路43巷1號

張國華整形外科診所,25.0512633,121.5592325,臺北市松山區南京東路五段34號2樓

林永濤整形外科診所,25.048962,121.5580459,臺北市松山區光復北路７號７樓

安禾聯合診所,25.0621266,121.544137,臺北市松山區民權東路三段一七八號三樓

親親家庭診所,25.0515729,121.5678226,臺北市松山區南京東路五段347號

黎博彥診所,25.05881,121.565715,臺北市松山區民生東路五段230號

美麗優品時尚診所,25.0585264,121.5522074,臺北市松山區民生東路四段97巷2弄1號

宇恩復健科診所,25.0603967,121.5470564,臺北市松山區民權東路三段140巷15號3樓

正顏診所,25.0473062,121.546645,臺北市松山區八德路二段410巷12號

奧斯卡眼科診所,25.0470498,121.5492693,臺北市松山區敦化南路1段7號2樓及3樓之1

邱楠超診所,25.0467831,121.5533436,臺北市松山區延吉街20號1樓

祐腎內科診所,25.0514413,121.5534452,臺北市松山區南京東路四段50號8樓

介壽診所,25.055909,121.55541,臺北市松山區光復北路226號

聯安診所,25.0512497,121.5530169,臺北市松山區南京東路4段16號地下二樓

怡碩視光眼科診所,25.058846,121.5459656,臺北市松山區復興北路313巷28號

裕昇診所,25.058836,121.559725,臺北市松山區民生東路5段95號

永承診所,25.0541937,121.5503737,臺北市松山區敦化北路155巷9號地下一層

松山信合美眼科診所,25.0537212,121.5634466,臺北市松山區三民路      9號、9之3號、9之4號、9之5號、9之6號、9之8號

臺北市立聯合醫院附設大安門診部,25.0215769,121.544274,臺北市大安區辛亥路3段15號

國立台灣大學保健中心,25.0196172,121.5402519,臺北市大安區羅斯福路四段１號

信恩美醫診所,25.0342653,121.5263294,臺北市大安區信義路二段７２號４樓

張少萌婦產科診所,25.0335728,121.5515296,臺北市大安區信義路四段１９９巷２號４樓之１之２

劉耳鼻喉科診所,25.0285412,121.5447236,臺北市大安區復興南路2段151巷27號、27之1號

曹眼科診所,25.0249993,121.5441793,臺北市大安區和平東路二段２６９號２樓

忠孝眼科診所,25.041399,121.5468583,臺北市大安區忠孝東路四段１１２號６樓－７

董曉青眼科診所,25.0303334,121.5526376,臺北市大安區安和路二段69巷6號2樓

大安黃耳鼻喉科診所,25.02644,121.5332197,臺北市大安區和平東路3段234號

黃禎祥診所,25.0236945,121.5286041,臺北市大安區師大路７１號

陳秀鳳婦產科診所,25.0252481,121.5421167,臺北市大安區和平東路二段１９１號２樓

大安林內科診所,25.0345963,121.5492446,臺北市大安區敦化南路一段３２１號５樓

新鑫耳鼻喉科診所,25.0225862,121.5291233,臺北市大安區師大路１０５巷１３號１樓

陳志明診所,25.0249486,121.5456946,臺北市大安區和平東路二段３３７號

蔡國仁內兒科診所,25.0429245,121.5406243,臺北市大安區忠孝東路三段２１７巷４弄２１號

詹骨科診所,25.0337868,121.5449976,臺北市大安區信義路四段５３巷６號

吳坤光婦產科診所,25.0335335,121.545416,臺北市大安區信義路四段５９號

劉達昌眼科診所,25.0218798,121.5549022,臺北市大安區和平東路三段２３８號

林青穀家庭醫學科診所,25.044811,121.546073,臺北市大安區大安路1段2之1號

博全婦產科診所,25.0441505,121.5460826,臺北市大安區大安路一段18號、16巷1、1-1、3、3-1、5、5-1號2樓

鄭耳鼻喉科診所,25.0333473,121.5567736,臺北市大安區信義路四段３４１號

施崇仁耳鼻喉科診所,25.0251871,121.5452381,臺北市大安區和平東路二段３１１巷13號１Ｆ

林繼國診所,25.0424121,121.5391212,臺北市大安區忠孝東路三段２１７巷１弄１２號１樓

馬大勳婦產科診所,25.0397162,121.5498273,臺北市大安區安和路一段１１號２樓－１

頂好林耳鼻喉科診所,25.043517,121.5469253,臺北市大安區敦化南路一段１６０巷５０號

